t[s],VfPASP_egoSpd_mps[],VfPASP_egoAcc_mpss[],VfPASP_spdLmt_kph[],VeACCSTM_AccMode_enum[],VePASP_AutoLaneChgSide[],VePASP_AutoLaneChgSts[],VbPASP_AlcLgtCtrlEnbl[],g_truncated_col[],VfPASP_ALC_path_C5[],VfPASP_ALC_path_C4[],VfPASP_ALC_path_C3[],VfPASP_ALC_path_C2[],VfPASP_ALC_path_C1[],VfPASP_ALC_path_C0[],VfPASP_StPoint0_t_s[],VfPASP_StPoint0_s_m[],VfPASP_StPoint0_v_mps[],VfPASP_StPoint0_a_mpss[],VfPASP_StPoint1_t_s[],VfPASP_StPoint1_s_m[],VfPASP_StPoint1_v_mps[],VfPASP_StPoint1_a_mpss[],VfPASP_StPoint2_t_s[],VfPASP_StPoint2_s_m[],VfPASP_StPoint2_v_mps[],VfPASP_StPoint2_a_mpss[],VfPASP_StPoint3_t_s[],VfPASP_StPoint3_s_m[],VfPASP_StPoint3_v_mps[],VfPASP_StPoint3_a_mpss[],VfPASP_StPoint4_t_s[],VfPASP_StPoint4_s_m[],VfPASP_StPoint4_v_mps[],VfPASP_StPoint4_a_mpss[],VfPASP_StPoint5_t_s[],VfPASP_StPoint5_s_m[],VfPASP_StPoint5_v_mps[],VfPASP_StPoint5_a_mpss[],VfPASP_StPointCtrl0_a_mpss[],VfPASP_StPointCtrl0_s_m[],VfPASP_StPointCtrl0_t_s[],VfPASP_StPointCtrl0_v_mps[],VeINP_IVClass[],VfINP_IVLaDis_m[],VfINP_IVLgDis_m[],VbINP_IVPresent_flg[],VfINP_IVV_mps[],VfINP_IVAcc_mpss[],VfINP_IVHeading_rad[],VeINP_RIVClass_enum[],VfINP_RIVLaDis_m[],VfINP_RIVLgDis_m[],VbINP_RIVPresent_flg[],VfINP_RIVV_mps[],VfINP_RIVLaV_mps[],VfINP_RIVHeading_rad[],VeINP_NIVLClass_enum[],VfINP_NIVLLaDis_m[],VfINP_NIVLLgDis_m[],VbINP_NIVLPresent_flg[],VfINP_NIVLV_mps[],VfINP_NIVLLaV_mps[],VfINP_NIVLHeading_rad[],VeINP_NIVRClass_enum[],VfINP_NIVRLaDis_m[],VfINP_NIVRLgDis_m[],VbINP_NIVRPresent_flg[],VfINP_NIVRV_mps[],VfINP_NIVRLaV_mps[],VfINP_NIVRHeading_rad[],VeINP_NIIVLClass_enum[],VfINP_NIIVLLaDis_m[],VfINP_NIIVLLgDis_m[],VbINP_NIIVLPresent_flg[],VfINP_NIIVLV_mps[],VfINP_NIIVLLaV_mps[],VfINP_NIIVLHeading_rad[],VeINP_NIIVRClass_enum[],VfINP_NIIVRLaDis_m[],VfINP_NIIVRLgDis_m[],VbINP_NIIVRPresent_flg[],VfINP_NIIVRV_mps[],VfINP_NIIVRLaV_mps[],VfINP_NIIVRHeading_rad[],VeINP_RIVLClass_enum[],VfINP_RIVLLaDis_m[],VfINP_RIVLLgDis_m[],VbINP_RIVLPresent_flg[],VfINP_RIVLV_mps[],VfINP_RIVLLaV_mps[],VfINP_RIVLHeading_rad[],VeINP_RIVRClass_enum[],VfINP_RIVRLaDis_m[],VfINP_RIVRLgDis_m[],VbINP_RIVRPresent_flg[],VfINP_RIVRV_mps[],VfINP_RIVRLaV_mps[],VfINP_RIVRHeading_rad[],VfINP_RIIVLLaDis_m[],VfINP_RIIVLLgDis_m[],VbINP_RIIVLPresent_flg[],VfINP_RIIVLV_mps[],VfINP_RIIVLLaV_mps[],VfINP_RIIVLHeading_rad[],VfINP_RIIVRLaDis_m[],VfINP_RIIVRLgDis_m[],VbINP_RIIVRPresent_flg[],VfINP_RIIVRV_mps[],VfINP_RIIVRLaV_mps[],VfINP_RIIVRHeading_rad[],VeLGIN_ISLCOverSpeedAlarmSts[],VfLGIN_TsrTrgtSpdReq_kph[],VeLGIN_TSI_SignShortStayMisc_1[],VeLGIN_TSI_SignShortStayMisc_2[],VeINP_TSRID0Proc[],VeINP_TSRID1Proc[],VeINP_TSRID2Proc[],VfINP_TSRSignLatDist0Proc_m[],VfINP_TSRSignLatDist1Proc_m[],VfINP_TSRSignLatDist2Proc_m[],VfINP_TSRSignLgDist0Proc_m[],VfINP_TSRSignLgDist1Proc_m[],VfINP_TSRSignLgDist2Proc_m[],VuINP_TSRSignName0Proc[],VuINP_TSRSignName1Proc[],VuINP_TSRSignName2Proc[],VfINP_LH_Line_First_C0_0[],VfINP_LH_Line_First_C0_1[],VfINP_LH_Line_First_C1_0[],VfINP_LH_Line_First_C1_1[],VfINP_LH_Line_First_C2_0[],VfINP_LH_Line_First_C2_1[],VfINP_LH_Line_First_C3_0[],VfINP_LH_Line_First_C3_1[],VfINP_LH_First_VR_End_0[],VfINP_LH_First_VR_End_1[],VfINP_LH_First_VR_Start_0[],VfINP_LH_First_VR_Start_1[],VfINP_LA_Line_C0_0[],VfINP_LA_Line_C0_1[],VfINP_LA_Line_C1_0[],VfINP_LA_Line_C1_1[],VfINP_LA_Line_C2_0[],VfINP_LA_Line_C2_1[],VfINP_LA_Line_C3_0[],VfINP_LA_Line_C3_1[],VfINP_LA_View_Range_End_0[],VfINP_LA_View_Range_End_1[],VfINP_LA_View_Range_Start_0[],VfINP_LA_View_Range_Start_1[]
225.5889815,14.1493063,0.911400974,60,5,0,1,1,1,0,0,8.28E-07,-7.67E-05,-0.00480569,-0.104260199,0,0,14.1493063,0.911400974,1,15.3993063,15.3993063,1.25,2,31.89861298,16.49930573,1.090000033,3,49.04792023,17.14930725,0.649999976,4,65.74791718,16.69999695,-0.439999998,5,81.8979187,16.15000153,-0.549995422,0.984920263,10.77951431,0.699999988,15.0243063,1,0.35538277,30.0008831,1,11.29986,0,0.009996996,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.555394888,36.90090179,1,15.84964943,-0.158048928,-0.010002985,0,99,200,0,0,0,0,1,5.800402641,102.7011566,1,2.800392151,-8.24E-06,-2.99E-06,0,0,0,0,17.10416794,0,0,0,0,0,0,17.10416794,0,0,0,0,0,17.06250191,0,0,0,0,0,17.06250191,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.404322028,1.64856863,0.002642632,0.004197121,0.000113487,5.34E-05,-3.26E-08,-5.68E-08,61.23001099,59.69000244,0,0,4.748901367,0,0.00681591,0,-9.54E-07,0,-2.84E-06,0,39.83000183,-200,0,-200
225.6626841,14.21875,0.79380095,60,5,0,1,1,5,0,0,9.11E-07,-7.73E-05,-0.004871572,-0.108557023,0,0,14.21875,0.79380095,1,14.76875019,14.76875019,0.550000012,2,29.63750076,14.86875057,0.099999994,3,44.15625,14.51874924,-0.349999994,4,58.25625229,14.10000229,-0.409999996,5,71.30625153,13.04999924,-1.050003052,0.684920251,10.33812523,0.699999988,14.60375023,1,0.35538277,30.0008831,1,11.29986,0,0.009996996,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.555394888,36.90090179,1,15.84964943,-0.15854907,-0.010002985,0,99,200,0,0,0,0,1,5.850402832,102.7011566,1,2.800392151,-8.39E-06,-2.99E-06,0,0,0,0,17.14583397,0,0,0,0,0,0,17.14583397,0,0,0,0,0,17.10416794,0,0,0,0,0,17.10416794,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.400452971,1.645240307,0.002968788,0.005694389,0.000110626,4.86E-05,-2.58E-07,-3.86E-07,61.23001099,59.69000244,0,0,4.754388809,0,0.006930351,0,-7.63E-06,0,-2.84E-06,0,39.83000183,-200,0,-200
225.7188004,14.21875,0.79380095,60,5,0,1,1,5,0,0,9.11E-07,-7.73E-05,-0.004871572,-0.108557023,0,0,14.21875,0.79380095,1,14.76875019,14.76875019,0.550000012,2,29.63750076,14.86875057,0.099999994,3,44.15625,14.51874924,-0.349999994,4,58.25625229,14.10000229,-0.409999996,5,71.30625153,13.04999924,-1.050003052,0.684920251,10.33812523,0.699999988,14.60375023,1,0.35538274,29.65088081,1,11.29986,0,0.009996996,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.555395365,37.05090332,1,15.84964943,-0.15854907,-0.010002985,0,99,200,0,0,0,0,1,5.850403309,101.251152,1,2.800392151,-8.39E-06,-2.99E-06,0,0,0,0,17.16666794,0,0,0,0,0,0,17.16666794,0,0,0,0,0,17.16666794,0,0,0,0,0,17.16666794,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.39599216,1.64316082,0.003239632,0.004937172,0.000114441,5.63E-05,-2.70E-08,-3.77E-07,59.3999939,57.73999023,0,0,4.755849838,0,0.005746841,0,-1.53E-05,0,-3.61E-06,0,39.69999695,-200,0,-200
225.7916249,14.21875,0.79380095,60,5,0,1,1,1,0,0,9.11E-07,-7.73E-05,-0.004871572,-0.108557023,0,0,14.21875,0.79380095,1,14.76875019,14.76875019,0.550000012,2,29.63750076,14.86875057,0.099999994,3,44.15625,14.51874924,-0.349999994,4,58.25625229,14.10000229,-0.409999996,5,71.30625153,13.04999924,-1.050003052,0.684920251,10.33812523,0.699999988,14.60375023,1,0.35538277,29.40088081,1,11.29986,0,0.009996996,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.555394888,37.20090485,1,15.84964943,-0.15854907,-0.010002985,0,99,200,0,0,0,0,1,5.850403309,100.3011475,1,2.800392151,-8.39E-06,-2.99E-06,0,0,0,0,17.18750191,0,0,0,0,0,0,17.18750191,0,0,0,0,0,17.18750191,0,0,0,0,0,17.18750191,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.376799107,1.652487755,0.004105568,0.004945755,0.000112534,6.01E-05,-2.18E-07,-1.10E-07,59.3999939,57.73999023,0,0,4.760621548,0,0.005180359,0,-1.62E-05,0,-1.94E-06,0,39.69999695,-200,0,-200
225.8642874,14.32291698,0.656600952,60,5,0,1,1,5,0,0,2.30E-07,-8.35E-05,-0.003998277,-0.126984909,0,0,14.32291698,0.656600952,1,14.52291679,14.52291679,0.189999998,2,29.24583435,14.72291756,0.199999988,3,43.61875153,14.37291718,-0.349999994,4,57.46875,13.84999847,-0.519999981,5,70.26875305,12.80000305,-1.049995422,0.384920239,10.16604137,0.699999988,14.46291637,1,0.35538277,29.35087776,1,11.29986,0,0.009996996,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.55539465,37.15090179,1,15.84964943,-0.15854907,-0.010002985,0,99,200,0,0,0,0,1,5.9004035,99.70114136,1,2.75039196,-8.24E-06,-2.99E-06,0,0,0,0,17.31250191,0,0,0,0,0,0,17.31250191,0,0,0,0,0,17.31250191,0,0,0,0,0,17.31250191,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.371566534,1.658770084,0.003530502,0.006854057,0.000106812,5.34E-05,-7.81E-07,-6.57E-07,57.67001343,56.04998779,0,0,4.76676178,0,0.005101204,0,-2.29E-05,0,-1.94E-06,0,39.25,-200,0,-200
225.9210248,14.32291698,0.656600952,60,5,0,1,1,5,0,0,2.30E-07,-8.35E-05,-0.003998277,-0.126984909,0,0,14.32291698,0.656600952,1,14.52291679,14.52291679,0.189999998,2,29.24583435,14.72291756,0.199999988,3,43.61875153,14.37291718,-0.349999994,4,57.46875,13.84999847,-0.519999981,5,70.26875305,12.80000305,-1.049995422,0.384920239,10.16604137,0.699999988,14.46291637,1,0.35538274,29.05088234,1,11.29986,0,0.009996996,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.55539465,37.30090332,1,15.84964943,-0.15854907,-0.010002985,0,99,200,0,0,0,0,1,5.900403976,98.75113678,1,2.75039196,-8.24E-06,-2.99E-06,0,0,0,0,17.33333397,0,0,0,0,0,0,17.33333397,0,0,0,0,0,17.33333397,0,0,0,0,0,17.33333397,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.366596341,1.67162323,0.004010201,0.005308151,0.000116348,6.68E-05,1.03E-07,4.19E-08,60.76998901,57.8500061,0,0,4.776245117,0,0.005506516,0,-1.91E-05,0,-9.50E-08,0,42.02000427,-200,0,-200
225.9951085,14.32291698,0.656600952,60,5,0,1,1,2,0,0,2.30E-07,-8.35E-05,-0.003998277,-0.126984909,0,0,14.32291698,0.656600952,1,14.52291679,14.52291679,0.189999998,2,29.24583435,14.72291756,0.199999988,3,43.61875153,14.37291718,-0.349999994,4,57.46875,13.84999847,-0.519999981,5,70.26875305,12.80000305,-1.049995422,0.384920239,10.16604137,0.699999988,14.46291637,1,0.35538277,28.85087776,1,11.29986,0,0.009996996,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.555394888,37.35090637,1,15.89964676,-0.159049213,-0.010002985,0,99,200,0,0,0,0,1,5.900403976,97.95113373,1,2.700391769,-8.09E-06,-2.99E-06,0,0,0,0,17.37500191,0,0,0,0,0,0,17.37500191,0,0,0,0,0,17.37500191,0,0,0,0,0,17.37500191,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.354254842,1.666768551,0.003631592,0.006182671,0.00011158,5.72E-05,-4.57E-07,-9.16E-07,60.76998901,57.8500061,0,0,4.782793999,0,0.005428314,0,-1.91E-05,0,-9.50E-08,0,42.02000427,-200,0,-200
226.0577187,14.47916698,0.931001008,60,5,0,1,1,5,0,0,6.65E-07,-8.51E-05,-0.00488831,-0.14711149,0,0,14.47916698,0.931001008,1,14.67916679,14.67916679,0.189999998,2,28.95833397,14.27916718,-0.389999986,3,43.23749924,14.27916527,0,4,56.83750153,13.60000229,-0.669999957,5,69.38750458,12.55000305,-1.049999237,0.412300318,10.27541637,0.699999988,14.61916637,1,0.35538274,28.70087624,1,11.29986,0,0.009996996,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.555394888,37.45090485,1,15.89964676,-0.159049213,-0.010002985,0,99,200,0,0,0,0,1,5.900403023,97.3011322,1,2.700391769,-8.09E-06,-2.99E-06,0,0,0,0,17.41666794,0,0,0,0,0,0,17.41666794,0,0,0,0,0,17.41666794,0,0,0,0,0,17.41666794,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.362256169,1.673280716,0.003638268,0.005701065,0.000117302,6.48E-05,-1.97E-07,-6.45E-07,58.58999634,55.86999512,0,0,4.809392929,0,0.007669449,0,-3.62E-05,0,-1.09E-06,0,41.08999634,-200,0,-200
226.1157044,14.47916698,0.931001008,60,5,0,1,1,5,0,0,6.65E-07,-8.51E-05,-0.00488831,-0.14711149,0,0,14.47916698,0.931001008,1,14.67916679,14.67916679,0.189999998,2,28.95833397,14.27916718,-0.389999986,3,43.23749924,14.27916527,0,4,56.83750153,13.60000229,-0.669999957,5,69.38750458,12.55000305,-1.049999237,0.412300318,10.27541637,0.699999988,14.61916637,1,0.35538274,28.35087776,1,11.29986,0,0.009996996,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.555394888,37.60090637,1,15.89964676,-0.159049213,-0.010002985,0,99,200,0,0,0,0,1,5.900403976,96.00112915,1,2.700391769,-8.09E-06,-2.99E-06,0,0,0,0,17.50000191,0,0,0,0,0,0,17.50000191,0,0,0,0,0,17.50000191,0,0,0,0,0,17.50000191,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.356627941,1.671355247,0.003559113,0.006861687,0.000117302,5.53E-05,-1.63E-07,-1.31E-06,58.58999634,55.86999512,0,0,4.815534115,0,0.007666588,0,-3.91E-05,0,-1.09E-06,0,41.08999634,-200,0,-200
226.1876628,14.47916698,0.931001008,60,5,0,1,1,5,0,0,6.65E-07,-8.51E-05,-0.00488831,-0.14711149,0,0,14.47916698,0.931001008,1,14.67916679,14.67916679,0.189999998,2,28.95833397,14.27916718,-0.389999986,3,43.23749924,14.27916527,0,4,56.83750153,13.60000229,-0.669999957,5,69.38750458,12.55000305,-1.049999237,0.412300318,10.27541637,0.699999988,14.61916637,1,1.805319667,28.83558083,1,11.30803394,3.80E-05,-2.99E-06,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,4.660477161,35.36676025,1,17.57764053,-0.175834715,-0.010002985,0,99,200,0,0,0,0,1,5.900404453,95.05112457,1,2.650259018,-0.026511382,-0.010002985,0,0,0,0,17.52083397,0,0,0,0,0,0,17.52083397,0,0,0,0,0,17.52083397,0,0,0,0,0,17.52083397,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.35615921,1.676252365,0.003983498,0.006148338,0.000117302,6.48E-05,-3.27E-07,-1.31E-06,62.23001099,54.05000305,0,0,4.82433033,0,0.007047653,0,-4.48E-05,0,-1.49E-06,0,41.05999756,-200,0,-200
226.2605524,14.58333397,0.637000918,60,5,0,1,1,5,0,0,4.38E-07,-9.46E-05,-0.004577444,-0.16443105,0,0,14.58333397,0.637000918,1,14.78333378,14.78333378,0.189999998,2,29.16666794,14.38333416,-0.389999986,3,42.70000076,13.53333282,-0.849999964,4,56.05000305,13.35000229,-0.179999992,5,68.3500061,12.30000305,-1.049999237,0.324100286,10.34833336,0.699999988,14.72333336,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.505395174,37.70090485,1,15.89964676,-0.159049213,-0.010002985,0,99,200,0,0,0,0,1,5.9004035,94.40112305,1,2.650259018,-0.026511382,-0.010002985,0,0,0,0,17.58333588,0,0,0,0,0,0,17.58333588,0,0,0,0,0,17.58333588,0,0,0,0,0,17.58333588,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.357843161,1.692742825,0.005418777,0.003621101,0.000119209,8.39E-05,3.00E-07,4.89E-07,63.20999146,56.8999939,0,0,4.825304031,0,0.006479263,0,-4.29E-05,0,-7.38E-07,0,42.17999268,-200,0,-200
226.3234016,14.58333397,0.637000918,60,5,0,1,1,5,0,0,4.38E-07,-9.46E-05,-0.004577444,-0.16443105,0,0,14.58333397,0.637000918,1,14.78333378,14.78333378,0.189999998,2,29.16666794,14.38333416,-0.389999986,3,42.70000076,13.53333282,-0.849999964,4,56.05000305,13.35000229,-0.179999992,5,68.3500061,12.30000305,-1.049999237,0.324100286,10.34833336,0.699999988,14.72333336,1,0.3553828,27.85087776,1,11.34985828,0,0.009996996,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.555395126,37.70090485,1,15.84964943,-0.15854907,-0.010002985,0,99,200,0,0,0,0,1,5.900403976,93.80111694,1,2.650391579,-7.94E-06,-2.99E-06,0,0,0,0,17.62500191,0,0,0,0,0,0,17.62500191,0,0,0,0,0,17.62500191,0,0,0,0,0,17.62500191,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.3493613,1.683135986,0.003828049,0.003765106,0.000117302,7.63E-05,-5.12E-08,-3.83E-07,63.20999146,56.8999939,0,0,4.833008289,0,0.006217957,0,-4.58E-05,0,-7.38E-07,0,42.17999268,-200,0,-200
226.3982705,14.58333397,0.637000918,60,5,0,1,1,3,0,0,4.38E-07,-9.46E-05,-0.004577444,-0.16443105,0,0,14.58333397,0.637000918,1,14.78333378,14.78333378,0.189999998,2,29.16666794,14.38333416,-0.389999986,3,42.70000076,13.53333282,-0.849999964,4,56.05000305,13.35000229,-0.179999992,5,68.3500061,12.30000305,-1.049999237,0.324100286,10.34833336,0.699999988,14.72333336,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.505394936,37.7509079,1,15.79965115,-0.158048928,-0.010002985,0,99,200,0,0,0,0,1,5.850403309,92.85112,1,2.700391769,-8.09E-06,-2.99E-06,0,0,0,0,17.68750191,0,0,0,0,0,0,17.68750191,0,0,0,0,0,17.68750191,0,0,0,0,0,17.68750191,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.361982465,1.685235023,0.004319191,0.002399445,0.000117302,9.44E-05,-3.26E-07,4.66E-07,60.98999023,55.21000671,0,0,4.817920685,0,0.004153252,0,-4.96E-05,0,-2.25E-06,0,40.47999573,-200,0,-200
226.4701529,14.73958397,0.568400979,60,5,0,1,1,5,0,0,-3.77E-07,-0.000104729,-0.004686626,-0.168284446,0,0,14.73958397,0.568400979,1,15.63958359,15.63958359,0.889999986,2,31.87916946,16.23958588,0.599999964,3,48.26875305,16.38958359,0.140000001,4,64.21875,15.94999695,-0.429999977,5,79.61875153,15.40000153,-0.549995422,0.524100304,10.94770813,0.699999988,15.36958408,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,4.633673668,35.58626556,1,17.45169258,-0.174574822,-0.010002985,0,99,200,0,0,0,0,1,5.850403786,92.20111084,1,2.700391769,-8.09E-06,-2.99E-06,0,0,0,0,17.75000191,0,0,0,0,0,0,17.75000191,0,0,0,0,0,17.75000191,0,0,0,0,0,17.75000191,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.363099575,1.684477806,0.003604889,0.001885414,0.000121117,9.82E-05,-3.26E-08,-1.04E-07,58.54000854,53.25999451,0,0,4.800662041,0,0.002268791,0,-4.29E-05,0,-8.19E-07,0,40.3500061,-200,0,-200
226.5499104,14.73958397,0.568400979,60,5,0,1,1,4,0,0,-3.77E-07,-0.000104729,-0.004686626,-0.168284446,0,0,14.73958397,0.568400979,1,15.63958359,15.63958359,0.889999986,2,31.87916946,16.23958588,0.599999964,3,48.26875305,16.38958359,0.140000001,4,64.21875,15.94999695,-0.429999977,5,79.61875153,15.40000153,-0.549995422,0.524100304,10.94770813,0.699999988,15.36958408,1,0.3553828,27.25087357,1,11.40042496,0,-2.99E-06,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.455394506,37.80090332,1,15.74965382,-0.157548785,-0.010002985,0,99,200,0,0,0,0,1,5.800403595,91.35111237,1,2.650259018,-0.026511382,-0.010002985,0,0,0,0,17.79166794,0,0,0,0,0,0,17.79166794,0,0,0,0,0,17.79166794,0,0,0,0,0,17.79166794,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.358504295,1.674487829,0.003037453,0.002576828,0.00012207,8.49E-05,1.77E-08,-1.30E-06,58.54000854,53.25999451,0,0,4.803275585,0,0.001914024,0,-4.58E-05,0,-8.19E-07,0,40.3500061,-200,0,-200
226.6086561,14.79166698,0.588001013,60,5,0,1,1,5,0,0,-3.17E-07,-0.000109592,-0.004421381,-0.172910377,0,0,14.79166698,0.588001013,1,14.99166679,14.99166679,0.189999998,2,29.58333397,14.59166718,-0.389999986,3,43.32500076,13.74166679,-0.849999964,4,56.67499924,13.34999847,-0.389999986,5,68.97499847,12.29999924,-1.049999237,0.30940032,10.49416637,0.699999988,14.93166637,1,0.35538277,27.00087166,1,11.40042496,0,-2.99E-06,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.455394745,37.90090942,1,15.74965382,-0.157548785,-0.010002985,0,99,200,0,0,0,0,1,5.750402451,90.35110474,1,2.650259018,-0.026511382,-0.010002985,0,0,0,0,17.79166794,0,0,0,0,0,0,17.79166794,0,0,0,0,0,17.79166794,0,0,0,0,0,17.79166794,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.356860399,1.68090868,0.002598763,0.001991272,0.000123978,9.82E-05,2.80E-07,-6.55E-07,56.23001099,51.38999939,0,0,4.77935791,0,-0.000576019,0,-4.48E-05,0,-1.71E-06,0,39.88999939,-200,0,-200
226.6727575,14.79166698,0.588001013,60,5,0,1,1,5,0,0,-3.17E-07,-0.000109592,-0.004421381,-0.172910377,0,0,14.79166698,0.588001013,1,14.99166679,14.99166679,0.189999998,2,29.58333397,14.59166718,-0.389999986,3,43.32500076,13.74166679,-0.849999964,4,56.67499924,13.34999847,-0.389999986,5,68.97499847,12.29999924,-1.049999237,0.30940032,10.49416637,0.699999988,14.93166637,1,0.30538258,26.55086899,1,11.40042496,0,-2.99E-06,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.405394316,38.0009079,1,15.79965115,-0.158048928,-0.010002985,0,99,200,0,0,0,0,1,5.650402546,88.95110321,1,2.60026145,-0.02601124,-0.010002985,0,0,0,0,17.85416794,0,0,0,0,0,0,17.85416794,0,0,0,0,0,17.85416794,0,0,0,0,0,17.85416794,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.349342108,1.673058987,0.002562523,0.001768112,0.000124931,9.44E-05,2.35E-07,-8.37E-07,56.23001099,51.38999939,0,0,4.778764248,0,-0.000867844,0,-4.86E-05,0,-1.71E-06,0,39.88999939,-200,0,-200
226.7426367,14.79166698,0.588001013,60,5,0,1,1,4,0,0,-3.17E-07,-0.000109592,-0.004421381,-0.172910377,0,0,14.79166698,0.588001013,1,14.99166679,14.99166679,0.189999998,2,29.58333397,14.59166718,-0.389999986,3,43.32500076,13.74166679,-0.849999964,4,56.67499924,13.34999847,-0.389999986,5,68.97499847,12.29999924,-1.049999237,0.30940032,10.49416637,0.699999988,14.93166637,1,0.30538258,26.35086823,1,11.40042496,0,-2.99E-06,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,4.582226753,35.96276855,1,17.39795876,-0.174037293,-0.010002985,0,99,200,0,0,0,0,1,5.650401592,88.45110321,1,2.650259018,-0.026511382,-0.010002985,0,0,0,0,17.89583588,0,0,0,0,0,0,17.89583588,0,0,0,0,0,17.89583588,0,0,0,0,0,17.89583588,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.346102476,1.685807228,0.003066063,-0.000808716,0.000124931,0.000109673,-1.42E-07,-4.38E-08,56.29000854,53.8500061,0,0,4.759533405,0,-0.00215435,0,-3.81E-05,0,-2.84E-07,0,39.38000488,-200,0,-200
226.8063851,14.86111164,0.558600962,60,5,0,1,1,5,0,0,6.11E-07,-0.00010926,-0.002824222,-0.165730119,0,0,14.86111164,0.558600962,1,15.06111145,15.06111145,0.189999998,2,29.72222328,14.66111183,-0.389999986,3,43.53333664,13.81111336,-0.839999974,4,55.78333664,12.25,-1.559999943,5,66.4833374,10.70000076,-1.549999237,0.300580293,10.54277802,0.699999988,15.00111103,1,0.305382609,26.15086746,1,11.40042496,0,-2.99E-06,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,1,3.405394793,38.05090332,1,15.74965382,-0.157548785,-0.010002985,0,99,200,0,0,0,0,1,5.650402546,87.80110168,1,2.650259018,-0.026511382,-0.010002985,0,0,0,0,17.91666794,0,0,0,0,0,0,17.91666794,0,0,0,0,0,17.91666794,0,0,0,0,0,17.91666794,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.356726289,1.669894218,0.003170013,0.001260757,0.000123024,0.000109673,-2.88E-07,-2.43E-06,54.58000183,51.30000305,0,0,4.757493019,0,-0.001995087,0,-4.01E-05,0,-3.22E-07,0,41,-200,0,-200
